?item	?itemLabel	?coordLabel
<http://www.wikidata.org/entity/Q111440936>	"Bauernstegel 3"@de	"Point(10.05415 53.47908)"
<http://www.wikidata.org/entity/Q811401>	"Bauhof am Deichtor"@de	"Point(10.00555556 53.54777778)"
<http://www.wikidata.org/entity/Q15107426>	"Baumhaus"@de	"Point(9.98166667 53.54388889)"
<http://www.wikidata.org/entity/Q25239306>	"Baursberg"@de	"Point(9.7872 53.5661)"
<http://www.wikidata.org/entity/Q813225>	"Beatlemania Hamburg"@de	"Point(9.95686111 53.55005556)"
<http://www.wikidata.org/entity/Q813228>	"Beatles-Platz"@de	"Point(9.957293 53.549838)"
<http://www.wikidata.org/entity/Q58370246>	"Beesenlandbrücke"@de	"Point(10.027183 53.522603)"
<http://www.wikidata.org/entity/Q814528>	"Behnbrunnen"@de	"Point(9.94194444 53.54805556)"
<http://www.wikidata.org/entity/Q28738382>	"Behörde für Stadtentwicklung und Umwelt der Freien und Hansestadt Hamburg, Bibliothek Stadtentwicklung"@de	"Point(9.98615 53.55128)"
<http://www.wikidata.org/entity/Q28738911>	"Behörde für Stadtentwicklung und Umwelt der Freien und Hansestadt Hamburg, Bibliothek Umwelt"@de	"Point(10.04221 53.53995)"
<http://www.wikidata.org/entity/Q28738593>	"Behörde für Wirtschaft, Verkehr und Innovation der Freien und Hansestadt Hamburg, Bücherei"@de	"Point(9.9836 53.55049)"
<http://www.wikidata.org/entity/Q104322791>	"Bekenbach"@de	"Point(9.89533 53.678475)"
<http://www.wikidata.org/entity/Q28604520>	"Bellevuebrücke"@de	"Point(10.002772 53.582622)"
<http://www.wikidata.org/entity/Q12307568>	"Benedikte-Kirche"@de	"Point(9.97762 53.54662)"
<http://www.wikidata.org/entity/Q2384>	"Bergedorf"@de	"Point(10.216666666 53.483333333)"
<http://www.wikidata.org/entity/Q106077335>	"Bergedorf-West"@de	"Point(10.17806 53.49073)"
<http://www.wikidata.org/entity/Q61858657>	"Bergedorf/Lohbrügge"@de	"Point(10.216083333 53.499177777)"
<http://www.wikidata.org/entity/Q819489>	"Bergedorfer Gehölz"@de	"Point(10.23722222 53.4925)"
<http://www.wikidata.org/entity/Q1641>	"Bergstedt"@de	"Point(10.12694 53.67111)"
<http://www.wikidata.org/entity/Q820252>	"Bergstedter Kirche"@de	"Point(10.12633333 53.67219444)"
<http://www.wikidata.org/entity/Q820483>	"Bergwerk Robertshall"@de	"Point(9.896579 53.455285)"
<http://www.wikidata.org/entity/Q4707909>	"Berliner Tor"@de	"Point(10.02555556 53.5525)"
<http://www.wikidata.org/entity/Q80226331>	"Berliner Tor"@de	"Point(10.02444444 53.55277778)"
<http://www.wikidata.org/entity/Q328823>	"Berner Au"@de	"Point(10.11565 53.59233)"
<http://www.wikidata.org/entity/Q111203537>	"Berner Heerweg 187"@de	"Point(10.12062 53.60823)"
<http://www.wikidata.org/entity/Q28737658>	"Bernhard-Nocht-Institut für Tropenmedizin, Bibliothek"@de	"Point(9.96498 53.54684)"
<http://www.wikidata.org/entity/Q106525433>	"Berufliche Hochschule Hamburg"@de	"Point(10.03226 53.55347)"
<http://www.wikidata.org/entity/Q828746>	"Berufliche Schule Burgstraße"@de	"Point(10.03888889 53.55666667)"
<http://www.wikidata.org/entity/Q98271592>	"Berufliche Schule Fahrzeugtechnik"@de	"Point(10.0475 53.554444444)"
<http://www.wikidata.org/entity/Q106778699>	"Berufliche Schule Stahl- und Maschinenbau"@de	"Point(10.03045 53.55989)"
<http://www.wikidata.org/entity/Q24283619>	"Berufliche Schule für Wirtschaft Hamburg-Eimsbüttel"@de	"Point(9.969829 53.572386)"
<http://www.wikidata.org/entity/Q828892>	"Berufsförderungswerk Hamburg"@de	"Point(10.11666667 53.61166667)"
<http://www.wikidata.org/entity/Q105723361>	"Berufsschule Billwerder Billdeich 614"@de	"Point(10.18149 53.49565)"
<http://www.wikidata.org/entity/Q105723401>	"Berufsschule Billwerder Billdeich 620"@de	"Point(10.18206 53.49459)"
<http://www.wikidata.org/entity/Q106519847>	"Berufsschule Dratelnstraße 24"@de	"Point(10.00354 53.50035)"
<http://www.wikidata.org/entity/Q106519857>	"Berufsschule Dratelnstraße 26"@de	"Point(10.00342 53.49965)"
<http://www.wikidata.org/entity/Q106519866>	"Berufsschule Dratelnstraße 28"@de	"Point(10.00312 53.4987)"
<http://www.wikidata.org/entity/Q101477189>	"Berufsschule Hermelinweg"@de	"Point(10.11994 53.61509)"
<http://www.wikidata.org/entity/Q107389814>	"Berufsschule Reichsbahnstraße"@de	"Point(9.90697 53.59996)"
<http://www.wikidata.org/entity/Q106395065>	"Berufsschule Richardstraße"@de	"Point(10.03503 53.57348)"
<http://www.wikidata.org/entity/Q107097470>	"Berufsschule Wendenstraße (BS 27)"@de	"Point(10.04072 53.55021)"
<http://www.wikidata.org/entity/Q111388223>	"Best Western Plus Hotel Böttcherhof"@de	"Point(10.08357 53.53809)"
<http://www.wikidata.org/entity/Q1630>	"Bezirk Altona"@de	"Point(9.9333 53.55)"
<http://www.wikidata.org/entity/Q1637>	"Bezirk Bergedorf"@de	"Point(10.210277777 53.487222222)"
<http://www.wikidata.org/entity/Q1632>	"Bezirk Eimsbüttel"@de	"Point(9.959444444 53.574444444)"
<http://www.wikidata.org/entity/Q1626>	"Bezirk Hamburg-Mitte"@de	"Point(9.994166666 53.550277777)"
<http://www.wikidata.org/entity/Q1627>	"Bezirk Hamburg-Nord"@de	"Point(10.0 53.616666666)"
<http://www.wikidata.org/entity/Q1635>	"Bezirk Harburg"@de	"Point(9.966666666 53.45)"
<http://www.wikidata.org/entity/Q1633>	"Bezirk Wandsbek"@de	"Point(10.083333333 53.583333333)"
<http://www.wikidata.org/entity/Q52031075>	"Bibelgarten"@de	"Point(9.861908 53.560728)"
<http://www.wikidata.org/entity/Q28739106>	"Bibliothek der AMD Akademie Mode und Design"@de	"Point(10.00049 53.56699)"
<http://www.wikidata.org/entity/Q28734755>	"Bibliothek der Techniker Krankenkasse"@de	"Point(10.05826 53.59134)"
<http://www.wikidata.org/entity/Q28738380>	"Bibliothek des Altonaer Museums"@de	"Point(9.9343 53.54902)"
<http://www.wikidata.org/entity/Q85682237>	"Bibliothek des Instituto Cervantes"@de	"Point(10.001968 53.548206)"
<http://www.wikidata.org/entity/Q28738363>	"Bibliothek des Instituts für Hygiene und Umwelt"@de	"Point(10.04542 53.53514)"
<http://www.wikidata.org/entity/Q28720148>	"Bibliothek des Max-Planck-Instituts für ausländisches und internationales Privatrecht"@de	"Point(9.99477 53.56278)"
<http://www.wikidata.org/entity/Q28738600>	"Bibliothek des Michael-Balint-Instituts"@de	"Point(9.97795 53.5817)"
<http://www.wikidata.org/entity/Q28738594>	"Bibliothek des Museum für Bergedorf und die Vierlande"@de	"Point(10.21265 53.48966)"
<http://www.wikidata.org/entity/Q856549>	"Bibliothek des UNESCO Institute for Lifelong Learning"@de	"Point(9.991111 53.568287)"
<http://www.wikidata.org/entity/Q28738582>	"Bibliothek des Vereins für Hamburgische Geschichte"@de	"Point(10.06889 53.57491)"
<http://www.wikidata.org/entity/Q766670>	"Bibliothek des Ärztlichen Vereins in Hamburg"@de	"Point(9.985585 53.564706)"
<http://www.wikidata.org/entity/Q61409678>	"Bieberhaus"@de	"Point(10.00731 53.55466)"
<http://www.wikidata.org/entity/Q1567>	"Billbrook"@de	"Point(10.030419444 53.545261111)"
<http://www.wikidata.org/entity/Q11909384>	"Billbrookkanal"@de	"Point(10.06667 53.53333)"
<http://www.wikidata.org/entity/Q3339>	"Bille"@de	"Point(10.024273333 53.540090555)"
<http://www.wikidata.org/entity/Q3339>	"Bille"@de	"Point(10.464944444 53.647777777)"
<http://www.wikidata.org/entity/Q89808987>	"Billerhuder Insel"@de	"Point(10.060555555 53.543333333)"
<http://www.wikidata.org/entity/Q1565>	"Billstedt"@de	"Point(10.1 53.540555555)"
<http://www.wikidata.org/entity/Q2386>	"Billwerder"@de	"Point(10.13444444 53.49916667)"
<http://www.wikidata.org/entity/Q862967>	"Billwerder Ausschlag"@de	"Point(10.062444 53.536765)"
<http://www.wikidata.org/entity/Q105723288>	"Billwerder Billdeich 622"@de	"Point(10.18302 53.49375)"
<http://www.wikidata.org/entity/Q109676079>	"Billwerder Bucht"@de	"Point(10.059638888 53.526611111)"
<http://www.wikidata.org/entity/Q3238460>	"Binnenalster"@de	"Point(9.995 53.555)"
<http://www.wikidata.org/entity/Q3238460>	"Binnenalster"@de	"Point(9.99511 53.55471)"
<http://www.wikidata.org/entity/Q21199010>	"Biosphärenreservat Hamburgisches Wattenmeer"@de	"Point(8.472694444 53.935327777)"
<http://www.wikidata.org/entity/Q800176>	"Birdland"@de	"Point(9.9624 53.5784)"
<http://www.wikidata.org/entity/Q866205>	"Bischofsturm (Hamburg)"@de	"Point(9.9975 53.55)"
<http://www.wikidata.org/entity/Q28078004>	"Bismarckbad"@de	"Point(9.93379 53.552573)"
<http://www.wikidata.org/entity/Q880257>	"Black Form – Dedicated to the Missing Jews"@de	"Point(9.93538889 53.54790278)"
<http://www.wikidata.org/entity/Q1607>	"Blankenese"@de	"Point(9.81123 53.55843)"
<http://www.wikidata.org/entity/Q86607734>	"Blankeneser Kino"@de	"Point(9.811224 53.559071)"
<http://www.wikidata.org/entity/Q883560>	"Bleichen"@de	"Point(9.99933972 53.52783472)"
<http://www.wikidata.org/entity/Q105674959>	"Bleickenallee 5"@de	"Point(9.92118 53.55043)"
<http://www.wikidata.org/entity/Q63439545>	"Blohm + Voss-Werft"@de	"Point(9.962 53.539)"
<http://www.wikidata.org/entity/Q34378748>	"Blumenburg Kino"@de	"Point(9.97094 53.58233)"
<http://www.wikidata.org/entity/Q60852837>	"Blüse Neuwerk"@de	"Point(8.487357 53.922096)"
<http://www.wikidata.org/entity/Q61858655>	"Boberg"@de	"Point(10.145186111 53.506222222)"
<http://www.wikidata.org/entity/Q61858449>	"Boberg, weitere"@de	"Point(10.134244444 53.523547222)"
<http://www.wikidata.org/entity/Q60666107>	"Boberger Düne und Hangterrassen"@de	"Point(10.155905 53.511985)"
<http://www.wikidata.org/entity/Q109347064>	"Boberger Furtweg 1"@de	"Point(10.16201 53.50686)"
<http://www.wikidata.org/entity/Q1970851>	"Boberger Niederung"@de	"Point(10.146666666 53.510833333)"
<http://www.wikidata.org/entity/Q888737>	"Boberger See"@de	"Point(10.135961 53.514644)"
<http://www.wikidata.org/entity/Q98834515>	"Bockspringer"@de	"Point(9.90009 53.54754)"
<http://www.wikidata.org/entity/Q19275580>	"Boehn-Kaserne"@de	"Point(10.13686 53.602061)"
<http://www.wikidata.org/entity/Q47515810>	"Bombensuchkommando Hamburg-Hammerbrook"@de	"Point(10.0304 53.5451)"
<http://www.wikidata.org/entity/Q1564>	"Borgfelde"@de	"Point(10.034469444 53.55475)"
<http://www.wikidata.org/entity/Q1658840>	"Borghorster Elblandschaft"@de	"Point(10.2939 53.4325)"
<http://www.wikidata.org/entity/Q60666168>	"Borghorster Elblandschaft"@de	"Point(10.290222 53.435424)"
<http://www.wikidata.org/entity/Q20107744>	"Bornbach"@de	"Point(9.987778 53.650833)"
<http://www.wikidata.org/entity/Q20107744>	"Bornbach"@de	"Point(10.022222 53.681389)"
<http://www.wikidata.org/entity/Q894009>	"Bornplatzsynagoge"@de	"Point(9.98322222 53.56802778)"
<http://www.wikidata.org/entity/Q98068876>	"Bornweggraben"@de	"Point(9.961771 53.611544)"
<http://www.wikidata.org/entity/Q58070298>	"Borsteler Brücke"@de	"Point(9.988763 53.597132)"
<http://www.wikidata.org/entity/Q14906471>	"Bovehaus"@de	"Point(10.079441 53.572403)"
<http://www.wikidata.org/entity/Q65657978>	"Brabandbrücke"@de	"Point(10.010519444 53.613152777)"
<http://www.wikidata.org/entity/Q897345>	"Brahms Kontor"@de	"Point(9.97916667 53.55472222)"
<http://www.wikidata.org/entity/Q28745374>	"Brahms-Museum"@de	"Point(9.976573 53.55123)"
<http://www.wikidata.org/entity/Q1642>	"Bramfeld"@de	"Point(10.0725 53.608611111)"
<http://www.wikidata.org/entity/Q108105595>	"Bramfelder Dorfplatz 1"@de	"Point(10.07663 53.61456)"
<http://www.wikidata.org/entity/Q897573>	"Bramfelder See"@de	"Point(10.06708145 53.61939394)"
<http://www.wikidata.org/entity/Q111034798>	"Bramfelder Straße 157"@de	"Point(10.0575 53.5929)"
<http://www.wikidata.org/entity/Q25621659>	"Brammerhagen"@de	"Point(10.028451 53.4507192)"
<http://www.wikidata.org/entity/Q897742>	"Brand Academy – Hochschule für Design und Kommunikation"@de	"Point(9.93076 53.54595)"
<http://www.wikidata.org/entity/Q63562647>	"Brandshofer Schleuse"@de	"Point(10.02488 53.54041)"
<http://www.wikidata.org/entity/Q65998730>	"Brecht-Schule"@de	"Point(10.0180778 53.551258)"
<http://www.wikidata.org/entity/Q882922>	"Bredenbek"@de	"Point(10.11666667 53.68572222)"
<http://www.wikidata.org/entity/Q30666232>	"Bredenberg"@de	"Point(9.866666666 53.466666666)"
<http://www.wikidata.org/entity/Q96973833>	"Brookgraben"@de	"Point(9.928015 53.619912)"
<http://www.wikidata.org/entity/Q98075493>	"Brookkampgraben"@de	"Point(9.969795 53.623339)"
<http://www.wikidata.org/entity/Q990608>	"Brookwetterung"@de	"Point(10.206479 53.485213)"
<http://www.wikidata.org/entity/Q76306899>	"Brunnen"@de	"Point(9.980357 53.57026)"
<http://www.wikidata.org/entity/Q76306930>	"Brunnen"@de	"Point(10.0761242 53.6252806)"
<http://www.wikidata.org/entity/Q76306947>	"Brunnen"@de	"Point(10.00199 53.5735263)"
<http://www.wikidata.org/entity/Q76306978>	"Brunnen"@de	"Point(9.9201014 53.5492035)"
<http://www.wikidata.org/entity/Q76306996>	"Brunnen"@de	"Point(10.0773987 53.6305959)"
<http://www.wikidata.org/entity/Q76307013>	"Brunnen"@de	"Point(10.0773243 53.6310216)"
<http://www.wikidata.org/entity/Q76307028>	"Brunnen"@de	"Point(10.076931 53.631327)"
<http://www.wikidata.org/entity/Q76307044>	"Brunnen"@de	"Point(10.0765631 53.6311217)"
<http://www.wikidata.org/entity/Q76307061>	"Brunnen"@de	"Point(10.0761672 53.6306916)"
<http://www.wikidata.org/entity/Q76307076>	"Brunnen"@de	"Point(9.9494799 53.5695725)"
<http://www.wikidata.org/entity/Q76307107>	"Brunnen"@de	"Point(9.9872483 53.5463736)"
<http://www.wikidata.org/entity/Q76307226>	"Brunnen"@de	"Point(10.0742116 53.6282597)"
<http://www.wikidata.org/entity/Q76307241>	"Brunnen"@de	"Point(10.0757601 53.6278015)"
<http://www.wikidata.org/entity/Q76307256>	"Brunnen"@de	"Point(10.0761417 53.6276785)"
<http://www.wikidata.org/entity/Q76307270>	"Brunnen"@de	"Point(10.0737636 53.6288986)"
<http://www.wikidata.org/entity/Q76307284>	"Brunnen"@de	"Point(10.0199628 53.5260626)"
<http://www.wikidata.org/entity/Q76307343>	"Brunnen"@de	"Point(10.0786263 53.6101008)"
<http://www.wikidata.org/entity/Q76307388>	"Brunnen"@de	"Point(10.0183017 53.5912515)"
<http://www.wikidata.org/entity/Q76307432>	"Brunnen"@de	"Point(9.9003539 53.5544891)"
<http://www.wikidata.org/entity/Q76307458>	"Brunnen"@de	"Point(10.1154636 53.6145644)"
<http://www.wikidata.org/entity/Q76307487>	"Brunnen"@de	"Point(10.0208469 53.5919792)"
<http://www.wikidata.org/entity/Q76307545>	"Brunnen"@de	"Point(9.9730192 53.4508486)"
<http://www.wikidata.org/entity/Q76307730>	"Brunnen"@de	"Point(10.077818 53.6225748)"
<http://www.wikidata.org/entity/Q76307744>	"Brunnen"@de	"Point(10.07171 53.6249686)"
<http://www.wikidata.org/entity/Q76307789>	"Brunnen"@de	"Point(9.9472458 53.6402998)"
<http://www.wikidata.org/entity/Q76307806>	"Brunnen"@de	"Point(10.2340832 53.4747258)"
<http://www.wikidata.org/entity/Q76307819>	"Brunnen"@de	"Point(9.9837586 53.5669297)"
<http://www.wikidata.org/entity/Q76307834>	"Brunnen"@de	"Point(10.1211357 53.5519049)"
<http://www.wikidata.org/entity/Q76307849>	"Brunnen"@de	"Point(10.1209075 53.5520712)"
<http://www.wikidata.org/entity/Q76307867>	"Brunnen"@de	"Point(10.1206204 53.5522675)"
<http://www.wikidata.org/entity/Q76307906>	"Brunnen"@de	"Point(9.9910994 53.5469696)"
<http://www.wikidata.org/entity/Q76307993>	"Brunnen"@de	"Point(10.0740969 53.5731151)"
<http://www.wikidata.org/entity/Q76308011>	"Brunnen"@de	"Point(10.0546534 53.5784413)"
<http://www.wikidata.org/entity/Q76308026>	"Brunnen"@de	"Point(10.052309 53.5778523)"
<http://www.wikidata.org/entity/Q76308044>	"Brunnen"@de	"Point(9.9588404 53.5553595)"
<http://www.wikidata.org/entity/Q76308067>	"Brunnen"@de	"Point(10.0542 53.5780091)"
<http://www.wikidata.org/entity/Q76308081>	"Brunnen"@de	"Point(10.087139 53.616481)"
<http://www.wikidata.org/entity/Q76308097>	"Brunnen"@de	"Point(10.0868886 53.6169611)"
<http://www.wikidata.org/entity/Q76308113>	"Brunnen"@de	"Point(10.0873813 53.6174766)"
<http://www.wikidata.org/entity/Q76308128>	"Brunnen"@de	"Point(10.0869616 53.6177221)"
<http://www.wikidata.org/entity/Q76308173>	"Brunnen"@de	"Point(10.0831994 53.626006)"
<http://www.wikidata.org/entity/Q76308188>	"Brunnen"@de	"Point(9.9919829 53.5509746)"
<http://www.wikidata.org/entity/Q76308301>	"Brunnen"@de	"Point(10.0085364 53.5724799)"
<http://www.wikidata.org/entity/Q76308317>	"Brunnen"@de	"Point(9.7562525 53.5683474)"
<http://www.wikidata.org/entity/Q76308332>	"Brunnen"@de	"Point(9.7562002 53.5683304)"
<http://www.wikidata.org/entity/Q76308348>	"Brunnen"@de	"Point(9.9989148 53.5517761)"
<http://www.wikidata.org/entity/Q76308360>	"Brunnen"@de	"Point(10.0080008 53.5746096)"
<http://www.wikidata.org/entity/Q76308401>	"Brunnen"@de	"Point(10.0047086 53.630182)"
<http://www.wikidata.org/entity/Q76308416>	"Brunnen"@de	"Point(10.00467 53.6332626)"
<http://www.wikidata.org/entity/Q76308432>	"Brunnen"@de	"Point(10.0730366 53.6009767)"
<http://www.wikidata.org/entity/Q76308460>	"Brunnen"@de	"Point(9.9875248 53.4560436)"
<http://www.wikidata.org/entity/Q76308475>	"Brunnen"@de	"Point(9.9937405 53.6672025)"
<http://www.wikidata.org/entity/Q76308505>	"Brunnen"@de	"Point(10.0821469 53.5501912)"
<http://www.wikidata.org/entity/Q76308535>	"Brunnen"@de	"Point(9.9810876 53.4592022)"
<http://www.wikidata.org/entity/Q76308548>	"Brunnen"@de	"Point(9.9821338 53.5856579)"
<http://www.wikidata.org/entity/Q76308594>	"Brunnen"@de	"Point(10.0054623 53.6312726)"
<http://www.wikidata.org/entity/Q76308612>	"Brunnen"@de	"Point(10.0412545 53.5671588)"
<http://www.wikidata.org/entity/Q76308626>	"Brunnen"@de	"Point(9.936488 53.5929561)"
<http://www.wikidata.org/entity/Q76308640>	"Brunnen"@de	"Point(10.0776708 53.6232741)"
<http://www.wikidata.org/entity/Q76308653>	"Brunnen"@de	"Point(10.0736247 53.5634703)"
<http://www.wikidata.org/entity/Q76308697>	"Brunnen"@de	"Point(10.0385597 53.6205305)"
<http://www.wikidata.org/entity/Q76307893>	"Brunnen (Höffner)"@de	"Point(9.9088779 53.6206795)"
<http://www.wikidata.org/entity/Q76308375>	"Brunnen (Wassertreppen)"@de	"Point(9.9795017 53.5564747)"
<http://www.wikidata.org/entity/Q76308254>	"Brunnen Kreise Planten un Blomen"@de	"Point(9.9783532 53.556267)"
<http://www.wikidata.org/entity/Q76308219>	"Brunnen an der Heilandskirche in Hamburg-Uhlenhorst"@de	"Point(10.0169865 53.5780781)"
<http://www.wikidata.org/entity/Q76307301>	"Brunnen auf dem Spritzenplatz"@de	"Point(9.9307742 53.5514187)"
<http://www.wikidata.org/entity/Q76307881>	"Brunnen im Jaocbipark"@de	"Point(10.0532999 53.5684383)"
<http://www.wikidata.org/entity/Q76308519>	"Brunnen in der Michaelis-Passage"@de	"Point(9.982568 53.5496879)"
<http://www.wikidata.org/entity/Q106605091>	"Bruno-Georges-Platz"@de	"Point(10.010819444 53.603394444)"
<http://www.wikidata.org/entity/Q58804215>	"Brücke des 17. Juni"@de	"Point(9.99537 53.473412)"
<http://www.wikidata.org/entity/Q877566>	"Bucerius Kunst Forum"@de	"Point(9.99104 53.5507)"
<http://www.wikidata.org/entity/Q470487>	"Bucerius Law School"@de	"Point(9.98267 53.55951)"
<http://www.wikidata.org/entity/Q100774814>	"Buckhoopgraben"@de	"Point(9.988016 53.655047)"
<http://www.wikidata.org/entity/Q1001375>	"Budge-Palais"@de	"Point(9.99888889 53.57055556)"
<http://www.wikidata.org/entity/Q1002408>	"Bugenhagenkirche"@de	"Point(10.03199 53.581556)"
<http://www.wikidata.org/entity/Q78907266>	"Bugenhagenschule Alsterdorf"@de	"Point(10.02743 53.61633)"
<http://www.wikidata.org/entity/Q94371090>	"Bugenhagenschule Blankenese"@de	"Point(9.80741 53.56213)"
<http://www.wikidata.org/entity/Q93338233>	"Bugenhagenschule Groß Flottbek"@de	"Point(9.8692 53.57336)"
<http://www.wikidata.org/entity/Q92385985>	"Bugenhagenschule Hamm"@de	"Point(10.06047 53.56154)"
<http://www.wikidata.org/entity/Q88265899>	"Bugenhagenschule Ottensen"@de	"Point(9.93247 53.55513)"
<http://www.wikidata.org/entity/Q28734074>	"Buko-Archiv"@de	"Point(9.93257 53.5563)"
<http://www.wikidata.org/entity/Q1004271>	"Bullenhuser Damm"@de	"Point(10.04777778 53.54194444)"
<http://www.wikidata.org/entity/Q25388618>	"Bullerei"@de	"Point(9.966111111 53.563055555)"
<http://www.wikidata.org/entity/Q28739597>	"Bundesamt für Seeschifffahrt und Hydrographie, Bibliothek"@de	"Point(9.96724 53.54696)"
<http://www.wikidata.org/entity/Q9006>	"Bundesautobahn 1"@de	"Point(10.71906 53.932466)"
<http://www.wikidata.org/entity/Q9179>	"Bundesautobahn 24"@de	"Point(10.728436 53.538202)"
<http://www.wikidata.org/entity/Q9193>	"Bundesautobahn 26"@de	"Point(9.389743 53.685168)"
<http://www.wikidata.org/entity/Q1005978>	"Bundesforschungsanstalt für Fischerei"@de	"Point(9.943611 53.545833)"
<http://www.wikidata.org/entity/Q1006743>	"Bundesstelle für Seeunfalluntersuchung"@de	"Point(9.967453 53.546683)"
<http://www.wikidata.org/entity/Q34446>	"Bundesstraße 4"@de	"Point(10.62292 51.7139)"
<http://www.wikidata.org/entity/Q101992297>	"Bundesstraße 41"@de	"Point(9.97813 53.56636)"
<http://www.wikidata.org/entity/Q1008235>	"Bundestagswahlkreis Hamburg-Altona"@de	"Point(9.8425571 53.57357297)"
<http://www.wikidata.org/entity/Q1008235>	"Bundestagswahlkreis Hamburg-Altona"@de	"Point(9.933333333 53.55)"
